Bemis-Murcko scaffold	MAE	RMSE	MRE	Mean_relative_error_max	Mean_relative_error_mean	n molecules test
C(=NNC1=NCCN1)c1c2ccccc2c(C=NNC2=NCCN2)c2ccccc12	27.95794677734375	27.95794677734375	27.992937949780977	6.243958097495031	14.610025358291486	1
C(=NNc1cc(N2CCOCC2)n2nc(-c3ccncc3)cc2n1)c1ccccc1	21.305886840820307	21.305886840820307	11.34196797488438	4.758327416656313	11.133848615718978	1
C(=NNc1cc(N2CCOCC2)nc(OCCc2ccccn2)n1)c1ccccc1	15.259707031249974	15.259707031249974	8.369967929819254	3.408010325006694	7.974287542006785	1
C(=NNc1ccccc1)C1=NCCc2ccccc21	34.456348266601566	34.456348266601566	20.219675058154785	7.695271633598707	18.005904580128828	1
C(=NNc1ccccc1)c1ccccc1	68.34903747558593	68.41115439739741	19.720044893500685	15.264659075305058	35.71725701768432	2
C(=NNc1nc(-c2ccccc2)cc(-c2ccccc2)n1)c1ccccc1	49.757974853515634	49.757974853515634	18.243739405116827	11.112644017669206	26.002098085979746	1
C(=NOCC1COCCN1)c1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1	68.92712646484375	68.92712646484375	35.2676660176237	15.393765960524332	36.01934983085363	1
C(=NOCCCN1CCCCC1)c1ccc[nH+]c1	20.160238037109373	20.160238037109373	38.77714567630193	4.502465168194875	10.535165235740697	1
C(=NOCCCN1CCCCC1)c1cccnc1	42.929876708984374	42.929876708984374	153.8705258386537	9.587698032201263	22.43392879819263	1
C(=NOCc1ccccc1)c1ccccc1	15.171434680569561	20.3404250241194	3.2520881661348087	2.3027878525786147	5.162015429789551	31
C(=NOCc1ccccc1)c1cn[nH]c1Oc1ccccc1	29.275928322120944	40.774762304598504	5.223650316466861	4.013046878107598	9.116244659363744	27
C(=Nc1cc(Cc2ccc(-c3ccccc3)cc2)no1)N1CCOCC1	36.634215087890624	36.634215087890624	17.700253702416113	8.181663187397406	19.143995647381292	1
C(=Nc1ccc(OCCCCCOc2ccc(N=Cc3ccccc3)cc2)cc1)c1ccccc1	95.33053527832033	95.33053527832033	65.12093399707653	21.290542986939506	49.817017999491576	1
C(=Nc1ccccc1)N1CCC(c2ccccc2)=N1	4.446439208984373	4.446439208984373	1.7081323072430459	0.9930407381151449	2.32358227572015	1
C(=Nc1ccccc1)NC=Nc1ccccc1	203.32897155761717	206.02134747587164	22.792773939532495	18.372040139668844	39.32247840905897	4
C(=Nc1ccccc1)Nc1ccccc1	118.60328023274741	133.54568202316827	25.795675721475323	10.805446551374205	20.347756232412095	3
C(=Nc1ccccc1)c1cnon1	18.36602371215821	21.66349410221106	9.032674255613946	4.101756233731957	9.597560017642602	4
C(=Nc1ccccc1)n1ccnc1	27.217574869791672	40.69947113309952	5.625648905068206	4.003095878830716	8.6009835577397	30
C(CCC1CC2C(CC3C2CCC2C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC23)O1)COC1CCCCO1	36.423860473632814	36.54958300693285	26.019989969218035	8.134683864934969	19.034070327291957	2
C(CCCCCCC(CCCCCCOC1CCCCO1)OC1CCCCO1)CCCCCOC1CCCCO1	23.634385986328112	23.718826723154397	13.119394664833035	5.27836027924069	12.350655838136234	2
C(CCCCCCCCCOC1CCCCO1)CCCCCCCCCOC1CCCCO1	12.622932128906257	12.622932128906257	5.752600888167642	2.819129026466468	6.596384204034686	1
C(CCN1CCCCC1)=C(c1ccccc1)c1ccccc1	67.65580932617186	67.65580932617186	36.34087625620233	15.109837709078942	35.35499576428539	1
C(CCN1CCCCC1)=C(c1cccs1)c1cccs1	66.22556660970052	72.95374432905574	15.54799310096704	7.774300643962196	16.45835669404396	3
C(CCN1CCNCC1)=C1c2ccccc2Sc2ccccc21	27.538985087076806	30.4581694764767	6.137117967441408	3.305976788775061	6.989613688208606	12
C(CN1CCCC1)=C(c1ccccc1)c1ccccn1	33.34438354492188	37.95517083790755	12.463842618914171	4.399972406821647	9.556588582169764	5
C(c1ccc[nH]1)=c1ccc(=C2C=c3ccccc3=N2)[nH]1	8.580779418945326	8.580779418945326	4.250856741774163	1.9163791805756043	4.48407051859363	1
C1=C(C2CCC3C4CCC(COC5CCCCO5)OC4CCC23)CCC2OC(COC3CCCCO3)CCC12	38.3815283203125	38.3815283203125	15.495792450366386	8.571897516596502	20.057091692590493	1
C1=C(CC2NCCc3ccccc32)CC2c3ccccc3CCN2C1	36.14416137695312	36.14416137695312	39.03678731715425	8.072217566766374	18.887907559055588	1
C1=C(CCCCOC2CCCCO2)OC2CC3C(CCC4C5CCC(OC6OCC(OC7CCCCO7)CC6OC6CCCCO6)CC5=CCC43)C12	35.13794677734376	35.13794677734376	22.194256428337393	7.847495706928658	18.36208851614615	1
C1=C(CCCOC2CCCCO2)CCCC1	22.697494506835938	22.697494506835938	18.623585236378204	5.069120624181691	11.861063080042843	1
C1=C(COC2CCCC(COC3CCCCO3)O2)C2CC(C1)C2	90.7168505859375	90.7168505859375	59.507921273861065	20.260150657927795	47.40603800558522	1
C1=C(COC2CCCC(COC3CCCCO3)O2)C2CCCC2CO1	5.635740966796874	5.635740966796874	5.253300677476579	1.2586521723237614	2.9450774441129175	1
C1=C(COC2CCCC(COC3CCCO3)O2)C2CC(C1)C2	56.28484252929687	56.28484252929687	36.18673172772076	12.570315019049685	29.412852924766824	1
C1=C(COC2CCCCO2)C2C(CO1)CC1OC12	65.73927734375	65.73927734375	54.791863096974495	14.68181109160041	34.35347082806042	1
C1=C(COC2CCCCO2)C2CCCC2CO1	27.301339111328133	27.92209261539293	22.61182140290519	6.097315327704157	14.2669009247508	2
C1=C(COC2CCCCO2)CCC1	0.8834558105468773	0.8834558105468773	1.0355829451961989	0.19730565717055504	0.4616688019979894	1
C1=C(Cc2ccccn2)c2ccccc2C1	91.88564453125002	91.88564453125002	22.324014706328963	9.511971483566255	19.73976868017	1
C1=C(c2cc(COc3cccc(CC4CC4)c3)ccc2-c2ccccc2)CCC1	42.30463623046876	42.30463623046876	11.42627383061494	9.448060619633008	22.107195961947802	1
C1=C(c2cccc3ccccc23)Oc2ccccc2-n2cccc21	99.77583496093752	99.77583496093752	30.814507623940305	22.283329230153992	52.14000479124241	1
