cc_id	mean_MAE	std_MAE	mean_RMSE	std_RMSE	mean_MRE	std_MRE	mean_rel_max_rt_error	std_rel_max_rt_error	mean_rel_mean_rt_error	std_rel_mean_rt_error
cc_33	281.9844772711033	113.43138101623664	334.2446886256656	118.68955436573566	54.02674897525133	31.216423766908527	17.82906406620532	7.171938607501053	72.7158232912586	29.250745776797206
cc_34	214.27087091995497	93.63821750588089	258.4783253274957	107.40175171630952	33.416551189566704	19.72681022424423	13.325302917907647	5.8232722329527915	54.54335449123162	23.83591605066215
cc_35	32.50985885333417	5.14946772153194	44.78450495540581	5.706579077654031	13.360316891690486	2.484525139893629	5.514257896284379	0.8734425201051532	15.4516203423165	2.4474920225611734
cc_36	34.53523803942131	6.39989418557943	47.01845156805047	10.095046849882731	13.877271417804087	2.7081060091099145	6.7383200732500805	1.2487111108989755	15.690249557520426	2.907637028557391
cc_37	30.69430444177747	4.147855372514524	42.035204308677585	6.885759189130511	12.799225688679542	1.7033113716921717	5.166347613575956	0.6981511096267635	14.655254662818711	1.980428548366251
cc_38	47.70328351955969	20.367301387732315	59.70917912143898	26.846196786022258	26.018300001251642	15.813693508571156	8.4670364784451	3.6150694688910745	16.688974577486665	7.125492209199836
cc_39	27.625074943466434	5.89740625297822	38.32433474844298	8.638997294731228	12.827793644296646	3.0934820863602592	5.274578024108611	1.1260179197651927	14.174924490497446	3.0260655761777326
cc_4	70.88320484036714	14.72175445992844	94.57894589739637	24.464859532584153	21.862489012079873	6.8330103395430175	6.070846594755665	1.2608559832072999	40.216476148654316	8.352572212802768
cc_40	27.109890754365356	2.3266787419580255	38.612662878916574	4.55601448761803	11.088230203334355	1.6361540843582962	5.777157813230481	0.49581868089290054	10.79665794274198	0.9266121633310177
cc_41	25.909557253264886	4.214065327772691	36.96966988703663	5.537545045952343	11.079091255586567	1.7849369560244404	4.406387287970219	0.7166777768320901	12.6095327359246	2.0508800741926474
cc_42	29.257946681990052	3.92393376593505	41.430235820364615	8.264408897579592	11.828302744562613	2.3450322966129824	5.267715725395205	0.7064804591003295	11.663896767178391	1.5643052079004929
cc_43	25.750008715252545	3.3379614632489787	34.823800294289384	5.450325348102142	11.567139872779098	2.0008584102223823	4.802672470018752	0.6225681630947811	12.929521418348283	1.6760477524473556
cc_44	29.698476097845262	2.8175774199253842	40.79008622232962	4.219609329078758	11.721214588016194	1.3189273302879847	5.619602652483587	0.5331474076455843	12.68036220233575	1.2030213974638488
cc_45	32.91197862246773	3.8167899253632656	45.17891223500228	6.873834250932667	12.86450473885335	1.5373956027766666	5.721036473103138	0.6634664729111502	15.313842698228662	1.775940644580257
cc_46	31.081826983981664	5.062497712847142	42.15323887121271	5.62096350642274	12.650480244471389	2.330122346628486	5.27525916225079	0.859215497767675	14.2708536801061	2.324386019944907
cc_47	28.643660266632732	5.158245551565654	38.85930084015758	8.065095367393852	11.835187269112728	2.1501065303189884	5.294968253961979	0.9535354835044464	13.74330568068781	2.4749401693538755
cc_49	213.45119065960634	59.84218530701991	262.8863810606457	75.5905510776585	39.00432132339649	21.205855168351416	12.212563832223731	3.4238577243975237	42.28054824808068	11.85357830670958
cc_5	90.17875693447617	22.45646528222714	116.57967897864854	32.09573483208247	27.61524170113063	5.843780358391753	8.015889505286774	1.996130247309079	53.75019583728214	13.384963906853034
