Bemis-Murcko scaffold	MAE	RMSE	MRE	Mean_relative_error_max	Mean_relative_error_mean	n molecules test
O=C(c1cccnc1)C1Cc2ccccc2C1=O	196.16082763671875	196.16082763671875	22.20269695944751	13.765672114857455	28.267852509848126	1
O=C(c1cccnc1)N1CCC(N2CCCC2)CC1	17.967404785156248	17.967404785156248	27.51095511431059	4.012731102634502	9.389253138808671	1
O=C(c1ccco1)N(Cc1cccnc1)c1ccccc1	36.15251770019532	36.15251770019532	14.747100836302392	8.074083817267134	18.892274335179845	1
O=C(c1ccco1)N1CCC(c2ccccc2)C(N2CCCC2)C1	52.27524414062498	52.27524414062498	9.417266103517381	3.6684381853070165	7.533149758218504	1
O=C(c1ccco1)N1CCC2(CC1)NCCc1c2[nH]c2ccccc12	8.266870117187523	8.266870117187523	1.310329706322321	0.5801312362938612	1.1913013826772043	1
O=C(c1ccco1)N1CCC2(CCC2)CC1	25.073779296875006	31.334816252535816	3.483750694624438	1.759563459429825	3.6132692932004713	3
O=C(c1ccco1)N1CCC2(CCCCO2)CC1	17.31446533203126	17.850980230514047	2.6187908647300757	1.2150501987390359	2.4951095393987877	2
O=C(c1ccco1)N1CCCCC1	72.247314453125	72.247314453125	9.064907710555207	5.069986979166667	10.411234769949903	1
O=C(c1ccco1)N1CCN(c2ncc3ccccc3n2)CC1	18.365690917968763	18.403058571110787	8.84675668207833	2.6127991046321095	5.743345816732276	3
O=C(c1cccs1)N1CCC2(CCC2)CC1	120.9093139648437	120.9093139648437	13.504893774694931	8.48486413788377	17.423696134453635	1
O=C(c1cccs1)N1CCC2(CCNCC2)C1	22.817602539062477	22.817602539062477	3.967588687021818	1.6012352658991211	3.2881418322575318	1
O=C(c1cccs1)N1CCc2ccccc2C1	3.1646850585937614	3.1646850585937614	1.1351094184339172	0.7067815478367343	1.6537741245909143	1
O=C(c1cccs1)c1cnn2c(-c3ccccc3)ccnc12	24.62576110839845	24.62576110839845	12.781315777442494	5.499767980256935	12.868720193447345	1
O=C(c1ccn(Cc2ccccc2)n1)c1cncnc1NC1CCCC1	20.96515258789063	20.96515258789063	12.08122429935784	4.6822298972419665	10.955790616131711	1
