cc	MAE	RMSE	MRE	Mean_relative_error_max	Mean_relative_error_mean	n molecules test
cc_70	232.25826274617515	291.05641569459755	15.948797949413187	6.3251160878588	17.0638401547818	240
cc_71	53.855966463955966	71.3996240235661	19.786495743916362	7.482073696020557	27.426322863073548	33
cc_72	49.40356953938802	61.77078686383841	14.432039620459085	6.861606880470558	21.650550316472522	48
cc_73	67.48451660156249	83.68974669575078	16.167031265010714	9.072694549966725	18.95194076430704	32
cc_76	50.26023610432943	62.87142833076708	75.24645661521235	38.96142333668948	107.708537579191	168
cc_8	67.78170993511495	87.48480277104493	24.46285638939431	5.113285299872883	43.50118737040377	104
cc_80	107.04063116455077	170.93430791669354	28.191783258569313	13.247274964054203	46.774132844766946	20
cc_81	81.47879370117187	108.20037938393146	22.42704177632237	12.75857218708651	20.70574874555863	20
cc_84	71.46489631311218	100.70338227189056	28.75757225512372	5.8386353196987075	15.522312280245862	335
cc_85	100.70535893758138	119.76603216084895	16.985057069206235	9.088767254885415	17.700379420693928	36
cc_87	59.34262980143229	80.1634236820245	10.620360216310848	5.124579430175501	13.33941925702809	30
cc_89	93.7395634403935	133.0369347598411	78.95541844959355	7.137167918409738	52.111373799078045	27
cc_9	66.9006531924293	85.78052491120272	23.68722793583578	6.203695585351382	43.4574258852674	105
cc_90	247.267081515842	294.70726780354136	79.67449464265475	9.813587715540395	25.520482020663493	45
cc_91	118.76852494909407	158.7651994745156	58.939753666437866	8.708646791985194	16.033665582672473	47
cc_92	43.16650238037109	57.25643472411706	32.87027625432831	14.051595826943714	27.887687277001636	46
cc_93	103.60496769394986	119.45188972508551	44.400167203384534	15.500443999693278	25.031260104281674	43
cc_94	384.718017578125	478.96245021213633	51.11680985110951	12.83163289901024	25.425575662747363	49
cc_95	42.45507330576579	58.73492828768299	25.833667845557674	5.320984772868825	15.363416569614573	48
cc_96	45.63740426199777	55.2087938569577	37.33998494412432	18.827311989273007	29.098064436366847	35
cc_97	441.49436268907914	550.3325181902006	44.34734226023501	16.7996332834505	30.717050690490076	47
cc_98	79.75171455249452	114.97343244862562	25.426021763447064	8.154572040132363	17.068990656018606	57
cc_99	914.31732153799	1066.1990293855429	35.51580350148437	15.159791111851542	23.6788288913745	51
